timestamp,rpm,temperature,vibration,oil_pressure,voltage
2025-01-01 04:42:46,1486.17,83.94,1.0356,5.05,220.72
2025-01-01 04:42:47,1486.05,83.06,1.0707,5.12,220.37
2025-01-01 04:42:48,1478.23,83.26,1.0702,4.97,218.9
2025-01-01 04:42:49,1487.78,81.91,1.0556,5.04,221.24
2025-01-01 04:42:50,1494.22,83.92,1.0846,4.98,218.33
2025-01-01 04:42:51,1470.95,82.29,1.0593,5.17,221.67
2025-01-01 04:42:52,1466.18,83.87,1.0324,5.12,219.75
2025-01-01 04:42:53,1481.93,84.52,1.0611,5.0,219.29
2025-01-01 04:42:54,1471.22,83.84,1.0609,5.03,219.41
2025-01-01 04:42:55,1478.9,82.25,1.0546,5.2,222.16
2025-01-01 04:42:56,1476.93,82.39,1.0922,5.0,220.79
2025-01-01 04:42:57,1461.67,82.09,1.0685,4.94,223.54
2025-01-01 04:42:58,1467.76,83.2,1.0597,5.06,220.55
2025-01-01 04:42:59,1476.46,83.95,1.0416,4.99,218.89
2025-01-01 04:43:00,1468.25,84.56,1.0603,5.03,221.72
2025-01-01 04:43:01,1486.43,83.35,1.041,4.98,222.15
2025-01-01 04:43:02,1473.29,82.31,1.0522,4.96,214.43
2025-01-01 04:43:03,1469.49,83.98,1.0432,5.12,219.91
2025-01-01 04:43:04,1456.68,83.37,1.0553,5.02,221.3
2025-01-01 04:43:05,1472.06,84.09,1.0502,4.86,222.12
2025-01-01 04:43:06,1472.98,83.97,1.0514,5.14,218.94
2025-01-01 04:43:07,1475.26,83.31,1.0368,4.94,220.68
2025-01-01 04:43:08,1485.44,84.42,1.016,4.78,218.73
2025-01-01 04:43:09,1473.35,84.69,1.0679,5.18,222.44
2025-01-01 04:43:10,1483.84,81.26,1.0368,4.88,219.79
2025-01-01 04:43:11,1475.26,83.05,1.0694,5.18,217.46
2025-01-01 04:43:12,1484.76,83.25,1.0169,5.1,218.15
2025-01-01 04:43:13,1469.91,82.64,1.0654,5.0,219.35
2025-01-01 04:43:14,1477.13,84.02,1.0763,5.09,220.59
2025-01-01 04:43:15,1487.24,84.32,1.0638,5.01,220.88
2025-01-01 04:43:16,1471.12,83.19,1.0298,5.02,217.38
2025-01-01 04:43:17,1476.02,83.22,1.0774,4.8,217.76
2025-01-01 04:43:18,1478.63,82.71,1.0641,4.95,219.79
2025-01-01 04:43:19,1482.97,84.0,1.0575,5.01,217.66
2025-01-01 04:43:20,1074.42,82.22,1.061,4.83,219.31
2025-01-01 04:43:21,1069.69,83.73,1.0153,5.09,217.76
2025-01-01 04:43:22,1061.76,82.16,1.0458,5.01,216.85
2025-01-01 04:43:23,1081.44,83.27,1.0,5.16,221.14
2025-01-01 04:43:24,1072.41,86.18,1.0635,5.04,222.7
2025-01-01 04:43:25,1079.28,81.55,1.0592,5.05,221.73
2025-01-01 04:43:26,1081.86,84.24,1.0519,5.09,217.97
2025-01-01 04:43:27,1077.75,83.11,1.0636,5.05,218.94
2025-01-01 04:43:28,1073.99,84.03,1.0529,5.08,217.71
2025-01-01 04:43:29,1069.24,86.11,1.0342,4.9,221.86
2025-01-01 04:43:30,1074.23,84.55,1.0712,5.13,218.51
2025-01-01 04:43:31,1069.59,84.35,1.0748,4.97,222.25
2025-01-01 04:43:32,1078.01,83.3,1.0339,4.93,220.52
2025-01-01 04:43:33,1077.3,84.81,1.0281,4.85,217.29
2025-01-01 04:43:34,1080.38,81.63,1.0645,4.9,220.97
2025-01-01 04:43:35,1068.87,83.87,1.0507,4.84,221.99
2025-01-01 04:43:36,1070.83,83.89,1.0492,5.16,223.16
2025-01-01 04:43:37,1070.83,81.81,1.0216,4.84,216.78
2025-01-01 04:43:38,1061.57,84.11,1.0842,5.11,219.43
2025-01-01 04:43:39,1076.72,82.15,1.0531,5.16,220.36
2025-01-01 04:43:40,1093.44,85.02,1.047,4.99,219.77
2025-01-01 04:43:41,1078.73,84.74,1.0219,5.02,219.87
2025-01-01 04:43:42,1071.11,83.59,1.0317,4.88,221.38
2025-01-01 04:43:43,1075.31,83.79,1.069,5.09,217.99
2025-01-01 04:43:44,1075.58,83.77,1.0247,4.95,220.59
2025-01-01 04:43:45,1081.22,82.98,1.0738,4.94,221.93
2025-01-01 04:43:46,1064.85,82.25,1.0803,5.06,222.31
2025-01-01 04:43:47,1065.39,83.71,1.0274,5.09,219.52
2025-01-01 04:43:48,1074.67,84.93,1.0477,5.06,216.69
2025-01-01 04:43:49,1072.11,84.53,1.0795,5.12,220.74
2025-01-01 04:43:50,1080.43,83.2,1.0658,5.24,219.61
2025-01-01 04:43:51,1067.09,84.87,1.0583,5.11,223.27
2025-01-01 04:43:52,1081.45,82.98,1.026,4.97,215.56
2025-01-01 04:43:53,1082.09,82.25,1.049,4.91,220.63
2025-01-01 04:43:54,1060.79,82.54,1.0628,5.14,217.95
2025-01-01 04:43:55,1076.92,83.23,1.039,5.09,217.45
2025-01-01 04:43:56,1075.56,83.9,1.0425,5.11,217.56
2025-01-01 04:43:57,1075.71,82.28,1.0395,5.07,219.12
2025-01-01 04:43:58,1088.31,83.64,1.0574,4.99,218.55
2025-01-01 04:43:59,1066.02,82.74,1.0564,5.04,220.23
2025-01-01 04:44:00,1074.43,83.37,1.0064,5.21,219.47
2025-01-01 04:44:01,1074.48,85.69,1.0251,5.0,219.99
2025-01-01 04:44:02,1079.2,84.81,1.0847,4.88,220.6
2025-01-01 04:44:03,1076.78,82.78,1.0529,5.31,219.1
2025-01-01 04:44:04,1080.4,83.47,1.0422,5.03,217.6
2025-01-01 04:44:05,1066.45,84.31,1.089,4.94,217.97
2025-01-01 04:44:06,1075.3,81.44,1.0677,4.94,218.19
2025-01-01 04:44:07,1074.16,82.37,1.0194,5.06,222.06
2025-01-01 04:44:08,1074.09,83.71,1.0759,4.94,219.66
2025-01-01 04:44:09,1083.03,85.01,1.0552,4.91,221.92
2025-01-01 04:44:10,1468.33,84.43,1.0304,4.98,221.12
2025-01-01 04:44:11,1479.89,83.5,1.0564,4.93,217.29
2025-01-01 04:44:12,1482.34,83.63,1.0593,5.09,222.13
2025-01-01 04:44:13,1471.51,83.39,1.0467,4.99,218.81
2025-01-01 04:44:14,1485.57,82.98,1.0144,5.09,220.39
2025-01-01 04:44:15,1479.35,84.37,1.0792,5.22,218.64
2025-01-01 04:44:16,1466.69,84.05,1.0582,5.11,219.77
2025-01-01 04:44:17,1475.69,84.63,1.0393,4.97,220.24
2025-01-01 04:44:18,1473.89,83.14,1.0428,4.93,220.89
2025-01-01 04:44:19,1473.35,85.32,1.0295,4.99,223.14
2025-01-01 04:44:20,1472.41,84.54,1.0448,5.12,219.88
2025-01-01 04:44:21,1468.62,84.6,1.0533,5.08,218.2
2025-01-01 04:44:22,1467.92,84.62,1.0657,4.96,222.46
2025-01-01 04:44:23,1466.33,83.25,1.0441,4.89,223.82
2025-01-01 04:44:24,1480.14,82.01,1.0234,4.9,219.4
2025-01-01 04:44:25,1465.4,84.34,1.0526,5.04,220.66
2025-01-01 04:44:26,1466.7,82.1,1.0788,5.12,219.08
2025-01-01 04:44:27,1480.83,83.66,1.0507,5.22,220.59
2025-01-01 04:44:28,1468.79,84.12,1.031,5.15,223.28
2025-01-01 04:44:29,1469.87,84.39,1.0601,4.87,224.01
2025-01-01 04:44:30,1473.21,85.0,1.0651,4.89,218.55
2025-01-01 04:44:31,1479.35,81.79,1.0516,5.11,215.99
2025-01-01 04:44:32,1474.14,85.73,1.0506,4.95,221.31
2025-01-01 04:44:33,1471.24,84.42,1.055,5.07,220.68
2025-01-01 04:44:34,1482.91,85.51,1.0175,4.91,219.2
2025-01-01 04:44:35,1481.77,84.36,1.0727,4.94,217.58
2025-01-01 04:44:36,1477.66,83.03,1.0359,5.14,221.27
2025-01-01 04:44:37,1497.27,82.87,1.0322,4.93,220.86
2025-01-01 04:44:38,1482.55,83.74,1.0688,5.05,223.64
2025-01-01 04:44:39,1475.02,83.82,1.0716,5.13,221.13
2025-01-01 04:44:40,1475.13,84.71,0.9997,5.16,220.35
2025-01-01 04:44:41,1474.99,83.24,1.0518,4.99,224.59
2025-01-01 04:44:42,1473.2,83.12,1.0861,5.0,222.12
2025-01-01 04:44:43,1488.48,82.55,1.0407,4.78,225.14
2025-01-01 04:44:44,1484.1,84.12,1.069,5.14,222.08
2025-01-01 04:44:45,1482.16,82.72,1.0438,4.87,224.13
2025-01-01 04:44:46,1470.69,84.44,1.0536,5.05,217.0
2025-01-01 04:44:47,1471.98,84.83,1.0467,4.92,219.38
2025-01-01 04:44:48,1486.42,82.76,1.021,4.86,219.66
2025-01-01 04:44:49,1458.61,83.9,1.0234,4.84,217.55
2025-01-01 04:44:50,1490.06,85.45,1.0266,4.97,220.37
2025-01-01 04:44:51,1480.27,82.7,1.0536,4.91,217.01
2025-01-01 04:44:52,1470.0,84.4,1.0565,5.05,218.3
2025-01-01 04:44:53,1468.91,83.54,1.0769,5.1,217.04
2025-01-01 04:44:54,1470.35,83.03,1.047,4.99,222.37
2025-01-01 04:44:55,1467.95,84.68,1.0557,4.94,221.49
2025-01-01 04:44:56,1477.71,83.54,1.0579,4.91,221.41
2025-01-01 04:44:57,1476.12,82.87,1.0675,4.78,221.91
2025-01-01 04:44:58,1469.49,83.53,1.055,4.92,221.06
2025-01-01 04:44:59,1480.4,82.75,1.0259,4.88,217.38
2025-01-01 04:45:00,1486.06,85.82,1.0528,5.0,218.35
2025-01-01 04:45:01,1467.77,83.76,1.0467,5.02,220.58
2025-01-01 04:45:02,1482.61,83.45,1.0744,5.02,219.47
2025-01-01 04:45:03,1484.17,83.54,1.0891,4.9,218.65
2025-01-01 04:45:04,1482.71,82.62,1.0632,4.98,221.35
2025-01-01 04:45:05,1468.9,83.69,1.0618,5.1,221.11
2025-01-01 04:45:06,1480.84,83.92,1.0432,5.04,219.44
2025-01-01 04:45:07,1496.47,84.1,1.0703,5.1,219.11
2025-01-01 04:45:08,1476.02,84.11,1.0623,4.79,222.05
2025-01-01 04:45:09,1482.42,82.43,1.069,5.09,221.21
2025-01-01 04:45:10,1481.49,84.25,1.0389,5.11,220.17
2025-01-01 04:45:11,1473.47,84.45,1.0553,5.04,217.69
2025-01-01 04:45:12,1471.35,84.44,1.0195,5.08,223.45
2025-01-01 04:45:13,1469.21,83.21,1.118,5.06,215.95
2025-01-01 04:45:14,1465.25,83.61,1.0586,5.07,223.06
2025-01-01 04:45:15,1479.64,83.98,1.0404,5.0,219.25
2025-01-01 04:45:16,1474.29,82.17,1.0687,4.82,222.91
2025-01-01 04:45:17,1486.34,84.02,1.0836,4.92,216.68
2025-01-01 04:45:18,1472.02,84.14,1.0334,4.93,222.41
2025-01-01 04:45:19,1478.06,83.44,1.0272,4.92,219.75
2025-01-01 04:45:20,1474.53,83.56,1.0644,5.16,217.92
2025-01-01 04:45:21,1458.04,83.35,1.0624,5.04,217.15
2025-01-01 04:45:22,1470.72,84.95,1.0798,5.09,217.94
2025-01-01 04:45:23,1478.1,82.24,1.0504,5.1,217.76
2025-01-01 04:45:24,1481.75,83.37,1.0814,5.02,218.1
2025-01-01 04:45:25,1485.56,82.93,1.0543,4.99,221.0
2025-01-01 04:45:26,1482.13,84.65,1.0478,5.0,219.77
2025-01-01 04:45:27,1479.75,84.52,1.074,4.9,220.42
2025-01-01 04:45:28,1487.44,82.6,1.0759,5.21,219.8
2025-01-01 04:45:29,1489.26,85.23,1.0985,4.92,219.71
2025-01-01 04:45:30,1488.84,85.1,1.0392,5.09,218.22
2025-01-01 04:45:31,1466.59,85.23,1.0658,5.09,219.87
2025-01-01 04:45:32,1485.31,83.29,1.0675,5.01,220.98
2025-01-01 04:45:33,1471.95,84.22,1.0562,4.81,221.15
2025-01-01 04:45:34,1472.19,83.89,1.0332,4.98,220.9
2025-01-01 04:45:35,1484.42,83.04,1.0679,5.06,217.41
2025-01-01 04:45:36,1468.11,83.55,1.0811,4.87,221.75
2025-01-01 04:45:37,1465.34,83.11,1.0559,4.97,222.24
2025-01-01 04:45:38,1484.3,85.8,1.0749,4.94,219.8
2025-01-01 04:45:39,1472.29,83.55,1.0521,4.73,219.9
2025-01-01 04:45:40,1477.52,81.83,1.0109,4.97,219.29
2025-01-01 04:45:41,1487.29,85.23,1.0257,5.14,220.23
2025-01-01 04:45:42,1484.7,85.02,1.0493,4.99,218.53
2025-01-01 04:45:43,1473.76,84.62,1.066,4.97,217.51
2025-01-01 04:45:44,1466.96,84.44,1.0436,4.96,217.14
2025-01-01 04:45:45,1473.19,82.25,1.063,4.87,218.13
2025-01-01 04:45:46,1470.29,83.31,1.0526,5.02,221.62
2025-01-01 04:45:47,1466.94,83.87,1.0542,5.0,220.61
2025-01-01 04:45:48,1486.35,84.52,1.0622,5.12,222.23
2025-01-01 04:45:49,1487.32,84.98,1.0532,5.12,219.26
2025-01-01 04:45:50,1470.86,83.74,1.034,4.93,218.06
2025-01-01 04:45:51,1472.21,83.23,1.0607,5.16,220.5
2025-01-01 04:45:52,1461.76,83.55,1.0853,5.12,221.28
2025-01-01 04:45:53,1469.06,84.21,1.0586,5.14,217.72
2025-01-01 04:45:54,1482.37,82.77,1.0664,5.11,221.44
2025-01-01 04:45:55,1463.2,82.58,1.0897,5.19,217.73
2025-01-01 04:45:56,1465.42,83.75,1.0479,5.17,219.03
2025-01-01 04:45:57,1482.77,83.34,1.0554,5.0,217.94
2025-01-01 04:45:58,1486.1,84.13,1.0614,4.98,214.2
2025-01-01 04:45:59,1470.03,83.97,1.0763,4.91,219.17
2025-01-01 04:46:00,1478.99,84.55,1.0506,5.1,221.51
2025-01-01 04:46:01,1467.43,84.28,1.0256,5.03,222.25
2025-01-01 04:46:02,1483.73,84.67,1.0527,5.0,218.76
2025-01-01 04:46:03,1486.0,84.58,1.0481,5.01,219.92
2025-01-01 04:46:04,1482.68,84.73,1.0508,5.04,220.31
2025-01-01 04:46:05,1460.94,83.45,1.0578,5.14,217.64
2025-01-01 04:46:06,1477.7,83.39,1.0676,5.02,218.63
2025-01-01 04:46:07,1485.35,83.69,1.088,5.15,217.69
2025-01-01 04:46:08,1474.2,84.11,1.0774,5.0,218.18
2025-01-01 04:46:09,1482.39,83.72,1.0477,4.88,219.7
2025-01-01 04:46:10,1485.38,84.31,1.0773,4.97,220.72
2025-01-01 04:46:11,1463.3,82.14,1.0557,5.02,220.85
2025-01-01 04:46:12,1481.96,84.89,1.0334,5.07,218.72
2025-01-01 04:46:13,1477.03,84.28,1.0479,5.05,218.83
2025-01-01 04:46:14,1477.71,84.05,1.0434,5.03,220.7
2025-01-01 04:46:15,1482.79,82.77,1.0925,5.08,220.48
2025-01-01 04:46:16,1470.84,83.98,1.0885,4.9,223.98
2025-01-01 04:46:17,1470.47,83.25,1.0409,4.98,220.85
2025-01-01 04:46:18,1482.6,82.38,1.0291,5.01,222.19
2025-01-01 04:46:19,1472.61,84.1,1.0791,5.23,215.59
2025-01-01 04:46:20,1473.88,84.24,1.074,4.9,219.57
2025-01-01 04:46:21,1468.48,83.45,1.0447,4.99,222.89
2025-01-01 04:46:22,1476.29,85.02,1.0406,4.95,220.19
2025-01-01 04:46:23,1485.96,83.66,1.0662,5.0,218.67
2025-01-01 04:46:24,1475.77,85.77,1.056,4.94,221.25
2025-01-01 04:46:25,1463.6,85.36,1.0516,4.89,218.32
2025-01-01 04:46:26,1471.6,83.41,1.0687,5.16,219.58
2025-01-01 04:46:27,1467.85,85.1,1.0638,4.95,220.6
2025-01-01 04:46:28,1482.69,81.92,1.0403,5.0,220.98
2025-01-01 04:46:29,1481.66,82.98,1.0615,5.2,224.65
2025-01-01 04:46:30,1488.1,84.18,1.0417,5.04,218.06
2025-01-01 04:46:31,1480.53,81.98,1.0868,4.83,220.67
2025-01-01 04:46:32,1489.22,83.92,1.0577,5.03,222.2
2025-01-01 04:46:33,1486.57,84.2,1.032,4.93,222.06
2025-01-01 04:46:34,1474.04,84.13,1.0627,5.13,222.24
2025-01-01 04:46:35,1485.69,82.75,1.0513,4.92,219.45
2025-01-01 04:46:36,1475.58,83.58,1.0383,4.96,219.02
2025-01-01 04:46:37,1476.36,83.96,1.0903,5.22,222.01
2025-01-01 04:46:38,1478.35,83.05,1.0534,5.03,217.34
2025-01-01 04:46:39,1469.23,82.86,1.0358,5.0,224.33
2025-01-01 04:46:40,1472.72,83.37,1.0518,5.03,220.69
2025-01-01 04:46:41,1468.93,82.99,1.0615,5.1,218.94
2025-01-01 04:46:42,1487.22,84.37,1.0551,5.22,222.83
2025-01-01 04:46:43,1485.49,85.52,1.0706,5.11,222.39
2025-01-01 04:46:44,1476.93,85.38,1.0467,4.97,220.39
2025-01-01 04:46:45,1467.54,82.22,1.0835,5.13,221.15
2025-01-01 04:46:46,1475.86,84.08,1.066,4.93,220.92
2025-01-01 04:46:47,1486.93,84.95,1.0895,4.93,217.36
2025-01-01 04:46:48,1471.12,84.92,1.0493,4.97,221.24
2025-01-01 04:46:49,1474.57,83.65,1.0382,4.96,221.0
2025-01-01 04:46:50,1473.76,81.46,1.0726,4.93,217.38
2025-01-01 04:46:51,1490.06,82.84,1.0872,5.05,219.56
2025-01-01 04:46:52,1484.17,84.89,1.0637,4.92,220.84
2025-01-01 04:46:53,1469.29,83.19,1.0754,5.12,219.13
2025-01-01 04:46:54,1478.0,84.74,1.0898,4.95,220.93
2025-01-01 04:46:55,1478.21,83.81,1.0531,5.08,221.31
2025-01-01 04:46:56,1477.32,83.74,1.0622,4.95,219.12
2025-01-01 04:46:57,1483.57,83.93,1.0665,4.94,218.79
2025-01-01 04:46:58,1484.89,84.89,1.084,5.02,219.36
2025-01-01 04:46:59,1463.75,84.59,1.0409,5.03,220.12
2025-01-01 04:47:00,1480.93,83.08,1.0427,5.03,218.87
2025-01-01 04:47:01,1491.79,84.72,1.0677,4.93,220.91
2025-01-01 04:47:02,1477.78,83.21,1.0802,4.96,225.13
2025-01-01 04:47:03,1476.25,85.23,1.0938,5.03,221.02
2025-01-01 04:47:04,1481.91,83.03,1.077,5.18,218.89
2025-01-01 04:47:05,1476.02,82.48,1.0513,4.85,221.48
2025-01-01 04:47:06,1493.75,83.34,1.0662,4.91,214.3
2025-01-01 04:47:07,1480.67,82.4,1.0354,4.84,217.99
2025-01-01 04:47:08,1468.67,84.34,1.0204,4.84,219.59
2025-01-01 04:47:09,1486.64,83.9,1.0405,4.98,222.09
2025-01-01 04:47:10,1471.79,85.37,1.0313,5.17,217.73
2025-01-01 04:47:11,1475.78,84.27,1.0685,4.8,214.68
2025-01-01 04:47:12,1468.85,82.0,1.0684,5.03,221.84
2025-01-01 04:47:13,1485.79,83.81,1.0399,4.84,220.29
2025-01-01 04:47:14,1480.6,82.51,1.0775,4.95,219.67
2025-01-01 04:47:15,1474.25,84.08,1.0509,4.76,220.76
2025-01-01 04:47:16,1484.64,83.31,1.0612,4.81,217.28
2025-01-01 04:47:17,1462.82,83.81,1.065,5.04,216.89
2025-01-01 04:47:18,1484.36,84.62,1.0859,4.98,221.72
2025-01-01 04:47:19,1478.02,84.31,1.051,5.04,222.07
2025-01-01 04:47:20,1472.95,82.75,1.0642,5.06,219.65
2025-01-01 04:47:21,1485.73,83.17,1.0537,5.14,221.65
2025-01-01 04:47:22,1482.25,84.59,1.0614,5.08,219.59
2025-01-01 04:47:23,1484.23,84.91,1.0637,4.99,224.04
2025-01-01 04:47:24,1467.85,83.96,1.0615,4.98,218.74
2025-01-01 04:47:25,1484.65,84.22,1.0782,4.9,222.24
2025-01-01 04:47:26,1483.9,85.98,1.0341,4.89,217.44
2025-01-01 04:47:27,1473.46,82.99,1.0746,5.0,217.44
2025-01-01 04:47:28,1485.69,83.85,1.0629,5.02,214.9
2025-01-01 04:47:29,1479.65,84.24,1.0605,5.1,217.31
2025-01-01 04:47:30,1474.95,83.1,1.0809,4.83,220.17
2025-01-01 04:47:31,1481.89,84.22,1.0578,4.65,218.01
2025-01-01 04:47:32,1464.39,84.84,1.0901,4.98,219.49
2025-01-01 04:47:33,1491.55,84.66,1.0958,4.87,220.57
2025-01-01 04:47:34,1484.27,83.68,1.0538,4.98,217.48
2025-01-01 04:47:35,1468.72,82.68,1.0605,5.11,219.1
2025-01-01 04:47:36,1487.25,82.74,1.0383,5.05,222.61
2025-01-01 04:47:37,1476.96,84.27,1.0389,5.11,218.3
2025-01-01 04:47:38,1473.29,83.34,1.0615,5.06,223.52
2025-01-01 04:47:39,1467.7,83.47,1.058,5.12,218.65
2025-01-01 04:47:40,1485.74,84.05,1.0954,5.17,218.41
2025-01-01 04:47:41,1467.2,82.39,1.036,4.88,221.13
2025-01-01 04:47:42,1493.16,85.4,1.0726,5.01,220.63
2025-01-01 04:47:43,1474.02,84.19,1.0523,4.93,223.41
2025-01-01 04:47:44,1488.0,84.07,1.0661,5.01,218.77
2025-01-01 04:47:45,1483.03,84.7,1.0663,5.02,216.27
2025-01-01 04:47:46,1480.06,84.96,1.0499,5.05,220.03
2025-01-01 04:47:47,1475.73,85.12,1.0844,5.1,222.21
2025-01-01 04:47:48,1471.58,83.6,1.0748,4.89,219.76
2025-01-01 04:47:49,1476.28,83.05,1.0739,4.97,221.52
2025-01-01 04:47:50,1479.28,81.79,1.0834,5.05,221.76
2025-01-01 04:47:51,1469.79,84.27,1.0703,5.09,223.0
2025-01-01 04:47:52,1474.3,83.33,1.0809,5.06,220.13
2025-01-01 04:47:53,1490.97,84.45,1.0672,5.01,217.36
2025-01-01 04:47:54,1477.2,84.42,1.0907,4.97,221.76
2025-01-01 04:47:55,1478.09,83.37,1.0971,5.05,220.49
2025-01-01 04:47:56,1470.21,84.11,1.0374,5.14,218.81
2025-01-01 04:47:57,1474.09,83.29,1.0333,4.85,224.84
2025-01-01 04:47:58,1474.06,83.51,1.0414,4.89,218.38
2025-01-01 04:47:59,1459.1,84.5,1.0318,5.11,219.61
2025-01-01 04:48:00,1485.21,83.78,1.0583,5.03,220.16
2025-01-01 04:48:01,1485.47,83.03,1.0892,5.01,223.9
2025-01-01 04:48:02,1473.71,84.13,1.0922,5.01,221.35
2025-01-01 04:48:03,1468.42,85.34,1.0862,5.04,219.24
2025-01-01 04:48:04,1472.48,84.49,1.0666,4.82,220.62
2025-01-01 04:48:05,1477.9,84.6,1.0703,4.94,221.93
2025-01-01 04:48:06,1485.48,83.51,1.0621,5.07,219.78
2025-01-01 04:48:07,1490.97,84.47,1.0801,5.04,220.84
2025-01-01 04:48:08,1468.17,83.29,1.1078,4.89,217.79
2025-01-01 04:48:09,1474.07,84.95,1.0566,4.98,215.89
2025-01-01 04:48:10,1481.86,85.45,1.066,4.96,220.75
2025-01-01 04:48:11,1469.39,83.72,1.0774,4.95,218.81
2025-01-01 04:48:12,1481.59,83.73,1.0707,5.01,217.23
2025-01-01 04:48:13,1471.16,84.27,1.0346,5.04,221.28
2025-01-01 04:48:14,1479.83,83.47,1.0577,4.87,220.86
2025-01-01 04:48:15,1463.88,83.71,1.0765,5.05,221.3
2025-01-01 04:48:16,1474.74,83.74,1.0648,5.01,223.0
2025-01-01 04:48:17,1461.84,82.84,1.0581,5.02,221.18
2025-01-01 04:48:18,1471.89,82.41,1.052,5.03,219.34
2025-01-01 04:48:19,1478.13,81.35,1.0774,4.94,219.48
2025-01-01 04:48:20,1476.9,83.73,1.1043,4.92,220.73
2025-01-01 04:48:21,1475.75,85.71,1.0616,5.0,218.14
2025-01-01 04:48:22,1494.97,84.4,1.0748,4.93,220.87
2025-01-01 04:48:23,1470.51,83.64,1.0572,4.92,218.67
2025-01-01 04:48:24,1485.56,84.39,1.038,5.1,220.63
2025-01-01 04:48:25,1461.67,84.65,1.0503,4.96,222.72
2025-01-01 04:48:26,1464.57,84.62,1.0584,4.93,218.69
2025-01-01 04:48:27,1481.28,84.13,1.0343,4.84,219.32
2025-01-01 04:48:28,1483.63,83.61,1.066,4.97,220.87
2025-01-01 04:48:29,1478.7,84.21,1.0631,4.95,223.67
2025-01-01 04:48:30,1495.87,83.95,1.1045,4.94,220.01
2025-01-01 04:48:31,1460.02,83.22,1.0665,5.01,219.17
2025-01-01 04:48:32,1468.43,84.37,1.0428,4.9,221.25
2025-01-01 04:48:33,1481.77,82.71,1.0742,4.98,222.0
2025-01-01 04:48:34,1487.04,83.44,1.0689,5.12,222.62
2025-01-01 04:48:35,1472.45,84.87,1.0433,5.2,221.98
2025-01-01 04:48:36,1475.53,84.71,1.045,4.74,222.26
2025-01-01 04:48:37,1469.24,83.47,1.0745,4.99,220.97
2025-01-01 04:48:38,1479.3,82.58,1.0645,5.05,221.31
2025-01-01 04:48:39,1465.69,84.75,1.0588,5.04,215.25
2025-01-01 04:48:40,1475.79,84.43,1.0788,4.89,223.99
2025-01-01 04:48:41,1478.61,84.5,1.0655,5.06,219.83
2025-01-01 04:48:42,1470.72,85.57,1.0744,4.79,221.78
2025-01-01 04:48:43,1493.3,84.04,1.1212,5.04,220.46
2025-01-01 04:48:44,1484.18,85.82,1.0689,5.05,222.03
2025-01-01 04:48:45,1475.05,84.84,1.056,4.9,219.1
2025-01-01 04:48:46,1491.31,81.97,1.0842,4.89,218.52
2025-01-01 04:48:47,1475.5,85.03,1.1064,5.13,220.49
2025-01-01 04:48:48,1466.94,84.03,1.0903,4.97,219.44
2025-01-01 04:48:49,1490.56,83.29,1.0791,4.95,216.94
2025-01-01 04:48:50,1487.34,83.89,1.0542,5.04,217.52
2025-01-01 04:48:51,1467.19,83.47,1.0663,4.93,219.81
2025-01-01 04:48:52,1480.88,83.56,1.0467,4.95,216.74
2025-01-01 04:48:53,1483.68,82.83,1.0312,4.82,220.46
2025-01-01 04:48:54,1469.19,83.53,1.0842,4.97,220.91
2025-01-01 04:48:55,1480.05,82.13,1.0777,5.08,218.21
2025-01-01 04:48:56,1486.5,85.27,1.0787,4.91,217.0
2025-01-01 04:48:57,1494.92,82.9,1.0954,5.01,220.76
2025-01-01 04:48:58,1472.56,83.25,1.0564,5.07,217.51
2025-01-01 04:48:59,1478.96,84.79,1.0833,5.13,219.03
2025-01-01 04:49:00,1486.13,83.84,1.1173,4.91,219.42
2025-01-01 04:49:01,1466.93,83.24,1.0808,4.91,218.04
2025-01-01 04:49:02,1473.52,84.81,1.0675,4.96,219.41
2025-01-01 04:49:03,1474.68,83.31,1.0695,5.0,219.01
2025-01-01 04:49:04,1475.85,83.13,1.0582,5.08,220.68
2025-01-01 04:49:05,1475.31,83.26,1.0696,5.2,217.5
2025-01-01 04:49:06,1498.83,83.25,1.0418,4.93,223.54
2025-01-01 04:49:07,1483.05,84.78,1.0651,5.07,222.38
2025-01-01 04:49:08,1483.61,83.06,1.0793,4.94,220.87
2025-01-01 04:49:09,1479.31,85.73,1.0501,4.91,217.05
2025-01-01 04:49:10,1476.77,83.6,1.0603,5.01,218.9
2025-01-01 04:49:11,1491.21,83.89,1.0609,4.98,217.96
2025-01-01 04:49:12,1474.74,83.99,1.0334,4.94,221.87
2025-01-01 04:49:13,1487.88,83.22,1.0647,4.94,221.96
2025-01-01 04:49:14,1479.64,82.0,1.0765,4.95,219.29
2025-01-01 04:49:15,1480.44,82.7,1.0808,4.99,220.0
2025-01-01 04:49:16,1482.07,82.55,1.0753,4.92,221.43
2025-01-01 04:49:17,1477.29,82.87,1.028,4.9,221.94
2025-01-01 04:49:18,1471.25,85.3,1.0761,5.09,222.98
2025-01-01 04:49:19,1478.8,83.11,1.0658,5.12,222.79
2025-01-01 04:49:20,1484.59,84.92,1.0598,5.03,219.19
2025-01-01 04:49:21,1488.1,83.6,1.104,4.91,220.52
2025-01-01 04:49:22,1482.35,85.16,1.059,5.03,218.48
2025-01-01 04:49:23,1481.59,84.19,1.0646,5.0,218.89
2025-01-01 04:49:24,1488.76,85.54,1.0711,5.01,218.5
2025-01-01 04:49:25,1475.95,83.59,1.0694,5.02,219.27
